id	misogynous	text	misogyny_category	target	cleaned_text
658	1	I would tag your stupid ass but you bothered and blocked me, so should I tag your new bitch? 😭😂	discredit	active	i would tag your stupid ass but you bothered and blocked me , so should i tag your new bitch ?
659	1	this hoe gone say ' I want some dick but not in my vagina' like girl 😭😭😭😭	discredit	active	this hoe gone say   i want some dick but not in my vagina   like girl
660	1	<MENTION_1> yeah the stupid bitch	discredit	active	<mention > yeah the stupid bitch
661	1	<MENTION_1> Your baby and boyfriend know you a hoe? #FUCKIT	discredit	active	<mention > your baby and boyfriend know you a hoe ?
662	1	<MENTION_1> I can assure you (someone very close to me worked with her for years) she is an absolute cunt.	discredit	active	<mention > i can assure you   someone very close to me worked with her for years   she is an absolute cunt .
663	1	They really need Nerf down bitch ass symmetra with her little whore ass turrets	discredit	active	they really need nerf down bitch ass symmetra with her little whore ass turrets
664	1	To whatever pussy bitch that broke into my car, FUCK YOUUUUU	discredit	active	to whatever pussy bitch that broke into my car , fuck you
665	1	This bitch whom I won't name on Facebook is such a shameless woman ruining a relationship. #getalife #stopspreadinglies #hoe	discredit	active	this bitch whom i will not name on facebook is such a shameless woman ruining a relationship .
666	1	<MENTION_1> <MENTION_2> <MENTION_3> <MENTION_4> Or stop being a whore on twitch you rat	discredit	active	<mention > <mention > <mention > <mention > or stop being a whore on twitch you rat
667	1	straight people flirting boy: *takes girls phone and fucking smashes it to pieces* you’re stupid and a bitch girl: omg Kyle...stooop 😂 😂	discredit	active	straight people flirting boy : * takes girls phone and fucking smashes it to pieces * you are stupid and a bitch girl : omg kyle.stop
668	1	If you still have your seXXXy Halloween pic as your profile photo you're actually a full time all year round slut	discredit	passive	if you still have your sexy halloween pic as your profile photo you are actually a full time all year round slut
669	1	Females be thinking they Pussy fire cuz u say fuck under yo breath first of all I forgot I had a whole bitch😂😂	discredit	passive	females be thinking they pussy fire cuz u say fuck under yo breath first of all i forgot i had a whole bitch
670	1	What an absolute cock womble this cunt is. Does she also alude to the fact she recieved FREE university education aswel. <URL>	discredit	active	what an absolute cock womble this cunt is . does she also alude to the fact she recieved free university education aswel . <url>
671	1	Good morning sweet peeps! Woke up to see that Gini blocked me! Her lost the stupid bitch! Have a good day all! I know I will! 🤗😘💕🌠💖	discredit	active	good morning sweet peeps ! woke up to see that gini blocked me ! her lost the stupid bitch ! have a good day all ! i know i will !
672	1	congrats slut he's yours you win :)	discredit	active	congrats slut he is yours you win
673	1	That bitch yarelis think im stupid im good bitch ur nasty as can stay fucking your cousin aint wasting my time on no hoe	discredit	active	that bitch yarelis think im stupid im good bitch ur nasty as can stay fucking your cousin aint wasting my time on no hoe
674	1	<MENTION_1> being a empowering woman type a bitch on IG	discredit	active	<mention > being a empowering woman type a bitch on ig
675	1	I honestly despise women who bitch and whine about sexism and equality, yet they're being literally just as bad.	discredit	passive	i honestly despise women who bitch and whine about sexism and equality , yet they are being literally just as bad .
676	1	Lol bitch you a hoe	discredit	active	lol bitch you a hoe
677	1	<MENTION_1> He can choke and so does his bitch hoe	discredit	active	<mention > he can choke and so does his bitch hoe
678	1	Good bitch I’m glad u got dumped he is never coming back to your life dumb bitch you a hoe	discredit	active	good bitch im glad u got dumped he is never coming back to your life dumb bitch you a hoe
679	1	<MENTION_1> Good bitch I’m happy u got dumped u a hoe stupid bitch u ugly u gonna b alone forever stupid hoe	discredit	active	<mention > good bitch im happy u got dumped u a hoe stupid bitch u ugly u gonna b alone forever stupid hoe
680	1	You can't be a HOE &; try to come back to someone. Bitch it don't work like that👌🏽👐🏽	discredit	active	you cannot be a hoe   try to come back to someone . bitch it do not work like that
681	1	WHO'S THE WHORE NOW YOU PIECE OF SHIT	discredit	active	who is the whore now you piece of shit
682	1	<MENTION_1> lol plot twist ..what if your girl is secretly a hoe 🤷🏽‍♂🤷🏽‍♂	discredit	active	<mention > lol plot twist .. what if your girl is secretly a hoe
683	1	Bitches be havin no education,no job,no house and still got the nerves to say all these niqqas want is pussy buh bitch WTF!! do yo hav?😂😂😂	discredit	passive	bitches be havin no education , no job , no house and still got the nerves to say all these niqqas want is pussy buh bitch what the fuck ! ! do yo hav ?
684	1	<MENTION_1> It's alright Julia, we already know how vile you are, no need to ram the point home	discredit	active	<mention > it is alright julia , we already know how vile you are , no need to ram the point home
685	1	If that bitch goin let her keep goin goin till dat hoe gone like home run	discredit	active	if that bitch goin let her keep goin goin till dat hoe gone like home run
686	1	I never trapped around no bitch except Te cuz hoes be showin da next nigga ya plays💯💯💯	discredit	active	i never trapped around no bitch except te cuz hoes be showin da next nigga ya plays
687	1	<MENTION_1> First of all I’m not transgender but what if I was? Stupid petty ass bitch 👏🏼☠️	discredit	active	<mention > first of all im not transgender but what if i was ? stupid petty ass bitch
688	1	<MENTION_1> hi Best l see someone fucking girl comment bad in your pic.why you not block the bitch girl name kayleigh corbett	discredit	active	<mention > hi best l see someone fucking girl comment bad in your pic.why you not block the bitch girl name kayleigh corbett
689	1	This cunt likes every single post on that bitch's account and she doesn't even follow him	discredit	active	this cunt likes every single post on that bitch s account and she does not even follow him
690	1	You rawin that hoe & that pussy dirty	discredit	active	you rawin that hoe that pussy dirty
691	1	<MENTION_1> Bc she a stupid hoe 👏🏻 it’s her loss... I’ll always be here for you 😍	discredit	active	<mention > bc she a stupid hoe its her loss . ill always be here for you
692	1	I hate when bitches be actin selfish with the pussy know damn well they out here fuckin the whole city bitch probably burnin smh the nerve	discredit	passive	i hate when bitches be actin selfish with the pussy know damn well they out here fuckin the whole city bitch probably burnin smh the nerve
693	1	my dad just drove past the chicago theater. long time no see you dirty slut	discredit	active	my dad just drove past the chicago theater . long time no see you dirty slut
694	1	Ion take hoe shit from nan bitch but that’s the difference between a little girl and a grown ass woman they don’t know when to SHUT UP	discredit	active	ion take hoe shit from nan bitch but thats the difference between a little girl and a grown ass woman they dont know when to shut up
695	1	<MENTION_1> <MENTION_2> I've met a few women who are complete Dicks , being a dick isn't the preserve of males	discredit	passive	<mention > <mention > i have met a few women who are complete dicks , being a dick is not the preserve of males
696	1	<MENTION_1> So uhh what if you call a sweedish woman a 'slut'	discredit	active	<mention > so uhh what if you call a sweedish woman a   slut
697	1	<MENTION_1> <MENTION_2> :') this whore is damn sexy <MENTION_3> tbh this girl knew how to name her acc :')	discredit	active	<mention > <mention >  sad  this whore is damn sexy <mention > tbh this girl knew how to name her acc  sad
698	1	He was being nice and cool. You were Being an attention whore. Next time explicitly say you’re not interested instead of flexing for Twitter <URL>	discredit	active	he was being nice and cool . you were being an attention whore . next time explicitly say you are not interested instead of flexing for twitter <url>
699	1	you will never catch me out here sharing a nigga , bitch you can have that nigga 🤗💯 i ain’t sharing no dick if I had a nigga bob 💪🏾	discredit	active	you will never catch me out here sharing a nigga , bitch you can have that nigga i aint sharing no dick if i had a nigga bob
